NAN	43	2	9	11	4	2	2	10	NAN	
NAN	28	6	5	1	2	1	6	5	NAN	
NAN	34	2	6	4	1	1	1	5	NAN	
NAN	19	7	4	5	3	4	4	6	NAN	
NAN	40	5	3	2	5	1	7	5	NAN	
NAN	32	6	4	4	3	2	6	3	NAN	
NAN	30	7	3	8	2	4	6	3	NAN	
NAN	26	1	9	3	4	4	4	7	NAN	
NAN	39	6	3	4	1	1	5	2	NAN	
NAN	33	5	2	5	3	2	4	8	NAN	
NAN	38	3	1	2	3	7	6	8	NAN	
NAN	40	1	1	5	2	2	4	4	NAN	
NAN	37	3	4	3	2	3	4	5	NAN	
NAN	35	9	4	6	2	2	5	6	NAN	
NAN	31	4	2	3	4	4	7	7	NAN	
NAN	33	6	6	6	3	1	4	5	NAN	
NAN	46	10	3	5	1	4	3	5	NAN	
NAN	36	3	6	3	1	2	3	4	NAN	
NAN	34	6	4	6	5	5	4	7	NAN	
NAN	44	3	1	0	3	3	4	3	NAN	
NAN	38	8	2	1	2	3	6	3	NAN	
NAN	46	8	2	5	1	2	7	3	NAN	
NAN	34	6	1	2	2	1	4	3	NAN	
NAN	40	8	2	4	5	3	8	5	NAN	
NAN	29	11	3	3	3	4	7	6	NAN	
NAN	33	4	2	3	0	3	2	4	NAN	
NAN	42	7	2	3	2	5	7	3	NAN	
NAN	37	8	6	4	3	2	6	6	NAN	
NAN	28	5	3	2	3	5	4	4	NAN	
NAN	35	10	2	3	3	5	4	4	NAN	
NAN	35	5	3	1	4	2	6	5	NAN	
NAN	38	3	3	0	1	1	3	3	NAN	
NAN	45	6	1	2	3	2	3	2	NAN	
NAN	32	5	3	0	4	1	3	6	NAN	
NAN	34	9	4	2	6	3	5	3	NAN	
NAN	25	8	7	8	0	3	6	2	NAN	
NAN	34	12	4	6	2	3	5	6	NAN	
NAN	44	5	1	2	2	4	5	7	NAN	
NAN	39	3	1	5	3	2	9	2	NAN	
NAN	25	6	2	2	2	2	1	4	NAN	
NAN	30	7	4	4	5	3	4	2	NAN	
NAN	24	9	2	1	1	0	4	3	NAN	
NAN	31	6	6	5	2	5	5	7	NAN	
NAN	26	7	4	4	1	4	6	3	NAN	
NAN	28	9	5	6	2	1	6	4	NAN	
NAN	20	6	3	3	2	1	5	4	NAN	
NAN	27	5	3	4	1	4	8	2	NAN	
NAN	30	8	4	2	3	3	3	6	NAN	
NAN	23	11	4	3	2	0	6	4	NAN	
NAN	23	7	4	4	1	5	6	6	NAN	
NAN	21	5	2	2	1	1	2	3	NAN	
NAN	23	9	5	3	3	2	4	7	NAN	
NAN	23	2	0	4	1	3	7	3	NAN	
NAN	19	6	3	5	3	2	4	3	NAN	
NAN	19	6	4	4	3	2	5	0	NAN	
NAN	33	8	1	1	2	2	5	8	NAN	
NAN	21	10	5	1	2	0	10	6	NAN	
NAN	17	5	0	0	3	0	3	4	NAN	
NAN	18	3	4	3	2	5	2	4	NAN	
NAN	27	4	4	3	0	4	2	6	NAN	
NAN	15	8	4	2	3	2	4	7	NAN	
NAN	9	10	4	4	4	1	1	4	NAN	
NAN	15	12	1	4	4	1	3	1	NAN	
NAN	15	8	2	4	5	4	5	2	NAN	
NAN	15	7	5	3	1	1	7	4	NAN	
NAN	16	9	5	3	3	2	2	3	NAN	
NAN	19	7	1	4	2	6	2	7	NAN	
NAN	8	5	2	3	3	4	6	3	NAN	
NAN	13	9	0	3	2	2	1	6	NAN	
NAN	11	13	1	4	2	3	3	6	NAN	
NAN	10	7	2	2	2	2	7	2	NAN	
NAN	12	10	0	1	4	3	3	5	NAN	
NAN	16	11	1	1	0	0	6	8	NAN	
NAN	5	13	2	2	3	2	7	5	NAN	
NAN	15	7	1	3	1	3	2	2	NAN	
NAN	16	12	5	5	1	1	6	0	NAN	
NAN	13	6	4	1	2	3	3	5	NAN	
NAN	12	10	1	6	3	1	8	7	NAN	
NAN	9	4	0	2	2	0	6	10	NAN	
NAN	6	6	1	2	4	1	4	9	NAN	
NAN	9	7	1	2	2	0	3	3	NAN	
NAN	7	8	2	1	2	3	6	9	NAN	
