NAN	12	15	4	4	2	2	15	8	NAN	
NAN	12	10	4	7	4	1	3	9	NAN	
NAN	20	15	1	4	1	2	8	7	NAN	
NAN	16	16	2	3	3	1	9	8	NAN	
NAN	14	9	5	1	1	1	7	6	NAN	
NAN	16	11	2	6	0	1	6	9	NAN	
NAN	11	15	5	2	0	7	4	10	NAN	
NAN	15	12	1	4	1	1	6	4	NAN	
NAN	17	16	4	6	4	2	4	10	NAN	
NAN	13	19	0	3	3	1	6	9	NAN	
NAN	16	23	6	4	3	4	10	8	NAN	
NAN	14	22	2	4	2	1	5	8	NAN	
NAN	30	20	2	4	3	3	4	10	NAN	
NAN	17	16	1	1	1	1	6	6	NAN	
NAN	20	17	5	5	3	2	6	4	NAN	
NAN	13	12	2	2	5	3	3	6	NAN	
NAN	13	10	3	5	2	4	10	11	NAN	
NAN	16	19	5	4	0	3	1	5	NAN	
NAN	12	12	4	5	2	0	12	6	NAN	
NAN	21	13	2	1	1	2	9	2	NAN	
NAN	14	13	3	2	0	0	4	2	NAN	
NAN	16	18	5	4	3	3	0	3	NAN	
NAN	9	9	3	6	2	1	6	4	NAN	
NAN	9	14	1	3	3	0	0	5	NAN	
NAN	12	12	0	2	4	0	4	4	NAN	
NAN	7	10	3	2	2	1	6	5	NAN	
NAN	11	13	0	0	2	2	5	2	NAN	
NAN	12	6	0	6	3	0	2	3	NAN	
NAN	13	3	0	3	1	2	2	7	NAN	
NAN	7	7	4	4	3	1	1	3	NAN	
NAN	6	8	1	4	3	1	4	1	NAN	
NAN	6	6	1	2	2	2	2	6	NAN	
NAN	7	7	0	1	0	3	3	4	NAN	
NAN	5	7	0	4	0	2	0	2	NAN	
NAN	2	9	0	3	0	3	2	5	NAN	
NAN	3	4	2	2	1	0	2	1	NAN	
NAN	6	4	2	5	2	2	3	5	NAN	
NAN	4	5	3	2	1	2	2	2	NAN	
NAN	6	8	4	3	3	1	3	1	NAN	
NAN	1	5	4	3	2	3	1	1	NAN	
NAN	3	4	1	2	3	5	5	3	NAN	
NAN	3	4	1	0	3	0	6	2	NAN	
NAN	1	4	3	1	1	2	1	4	NAN	
NAN	4	4	1	2	3	2	0	0	NAN	
NAN	4	1	4	2	2	1	3	2	NAN	
NAN	0	5	4	4	0	2	2	1	NAN	
NAN	2	3	3	2	5	3	0	3	NAN	
NAN	1	1	2	0	3	3	5	3	NAN	
NAN	6	3	2	1	3	3	3	5	NAN	
NAN	2	2	5	0	2	2	2	4	NAN	
NAN	3	3	1	1	1	0	2	4	NAN	
NAN	1	2	2	3	0	2	2	5	NAN	
NAN	1	2	2	3	4	3	2	0	NAN	
NAN	2	1	3	4	4	2	2	2	NAN	
NAN	1	1	7	2	2	3	0	1	NAN	
NAN	2	1	2	2	5	1	1	1	NAN	
NAN	2	2	1	3	3	2	3	0	NAN	
NAN	0	3	3	3	2	4	2	1	NAN	
NAN	1	3	2	2	1	2	1	2	NAN	
NAN	3	0	0	0	1	1	2	3	NAN	
NAN	4	1	0	1	2	1	1	1	NAN	
NAN	2	2	2	1	3	3	1	2	NAN	
NAN	2	4	2	1	1	3	4	1	NAN	
NAN	3	5	0	1	2	3	2	2	NAN	
NAN	3	2	0	4	0	0	2	1	NAN	
NAN	0	0	4	1	1	3	2	0	NAN	
NAN	0	1	3	2	1	2	1	2	NAN	
NAN	3	1	0	2	1	1	2	2	NAN	
NAN	3	2	3	3	1	2	2	2	NAN	
NAN	2	3	4	2	0	1	1	2	NAN	
NAN	3	2	4	2	3	1	0	1	NAN	
NAN	1	4	2	2	0	2	1	1	NAN	
NAN	1	1	1	6	4	2	4	1	NAN	
NAN	0	1	3	1	1	2	1	3	NAN	
NAN	2	2	3	0	0	2	2	3	NAN	
NAN	1	3	1	3	0	2	1	3	NAN	
NAN	0	1	1	2	0	3	1	2	NAN	
NAN	2	1	3	1	2	5	4	4	NAN	
NAN	4	3	2	1	2	2	2	1	NAN	
NAN	0	2	0	0	0	3	2	0	NAN	
NAN	3	1	1	2	3	1	1	2	NAN	
NAN	3	1	0	2	3	0	0	1	NAN	
NAN	0	4	2	2	1	0	3	2	NAN	
NAN	1	2	0	2	4	1	2	2	NAN	
NAN	2	0	0	3	0	4	0	4	NAN	
NAN	3	2	3	3	0	0	2	1	NAN	
NAN	5	2	3	0	3	3	2	1	NAN	
NAN	2	1	3	3	2	3	2	3	NAN	
NAN	2	1	0	3	1	1	2	1	NAN	
NAN	1	0	1	0	2	3	1	2	NAN	
NAN	3	2	2	1	0	1	0	2	NAN	
NAN	2	0	0	1	0	1	2	2	NAN	
NAN	3	3	2	2	6	2	4	3	NAN	
NAN	0	0	3	1	0	4	2	1	NAN	
NAN	0	4	1	5	0	1	2	3	NAN	
NAN	0	1	1	1	0	1	1	2	NAN	
NAN	3	2	2	1	3	2	2	1	NAN	
NAN	3	5	2	3	3	2	1	0	NAN	
NAN	2	1	1	2	1	2	2	1	NAN	
NAN	2	1	2	0	1	2	0	4	NAN	
NAN	1	1	0	3	0	1	2	0	NAN	
NAN	1	0	1	1	0	0	4	1	NAN	
NAN	1	1	1	2	1	3	1	4	NAN	
NAN	38	56	36	38	39	37	42	27	NAN	
